日期	開盤	最高	最低	收盤	成交量	是否結算日	5MA	10MA	20MA	60MA	120MA	BBAND(22)上軌	BBAND(22)中軌	BBAND(22)下軌	AH	NH	CDP	NL	AL	SAR	9K	9D	DIF(12-26)	MACD(9)	OSC	RSI(5)	RSI(10)	+DI(14)	-DI(14)	ADX(14)
2026-03-31	32630	32861	31805	31954	370181	False	32924.8	33134.5	33204.45	32253.083333333332	29896.358333333334	34912.8255933182	33348.09090909091	31783.35622486362	33557.75	33003.5	32510.75	31956.5	31463.75	31664.447014524914	25.59750010157458	38.219450999262165	-52.73682585577626	161.35598939537698	-214.09281525115324	26.098028484885347	37.691227753488754	11.997883902075127	25.473828967174327	25.030507386796764
2026-04-01	31936	33410	31742	33389	338226	False	32878.0	33047.1	33230.35	32335.116666666665	29957.141666666666	34582.67309283996	33264.045454545456	31945.41781625095	33199.5	32482.0	32143.5	31426.0	31087.5	31725.838074234416	41.11230624380049	39.18373608077494	-19.398749295258312	125.20504165724992	-144.60379095250823	56.94893190202847	52.17073712611493	14.180348012761804	22.8157543574845	24.90985649350713
2026-04-02	33620	33881	32496	32505	378997	False	32690.8	32941.7	33172.3	32398.916666666668	30014.183333333334	34447.06952371329	33181.045454545456	31915.02138537762	34650.5	34223.0	32982.5	32555.0	31314.5	31742.0	38.54851661690656	38.971996259485486	-63.57662379291287	87.44870856721737	-151.02533236013022	43.09557752771956	45.01122627096849	15.872438847233159	20.86858243682406	24.101886090852197
2026-04-07	32598	33376	32190	33177	317714	False	32701.0	32903.5	33146.0	32469.533333333333	30074.383333333335	34453.40566863199	33194.954545454544	31936.503422277103	34231.75	33197.5	32846.75	31812.5	31461.75	31742.0	46.650974868272066	41.53165579574768	-43.857561091150274	61.187454635543844	-105.04501572669412	53.77950585522974	50.72304882732423	14.71437900265045	21.228454567489592	23.67485376785055
2026-04-08	33223	35063	32824	35016	349323	False	33208.2	33149.2	33301.7	32571.883333333335	30149.158333333333	34725.09822452101	33256.318181818184	31787.538139115357	34166.0	33770.0	32980.0	32584.0	31794.0	31808.42	63.96223778731939	49.00851645960492	118.79250297536782	72.70846430350865	46.084038671859176	71.85546859222168	62.5510273470728	22.546389661236947	18.486302783681285	22.690561432210256
2026-04-09	34996	35345	34743	34924	263372	False	33802.2	33363.5	33412.05	32670.383333333335	30219.991666666665	34935.439957659146	33311.818181818184	31688.196405977225	36718.75	36135.5	34479.75	33896.5	32240.75	31949.883199999997	72.0799227953949	56.69898523820159	237.53209729556693	105.67319090192031	131.85890639364663	70.14013126407052	61.727442084124526	23.422409352454522	17.81979844602283	22.040139416487207
2026-04-10	34914	35578	34764	35569	230258	False	34238.2	33558.1	33490.3	32771.88333333333	30293.6	35242.46930650023	33478.5	31714.53069349977	35586.0	35225.0	34984.0	34623.0	34382.0	32167.570207999997	81.30840873186216	64.90212640275512	379.30776695047825	160.4001061116319	218.90766083884634	75.30619369506073	65.28774035469247	23.681878566674808	16.930912809718286	21.653183553433944
2026-04-13	35510	35747	35205	35460	196737	False	34829.2	33760.0	33587.7	32857.73333333333	30361.458333333332	35522.52164876693	33603.181818181816	31683.841987596697	36184.0	35976.0	35370.0	35162.0	34556.0	32453.92459136	85.15025833892767	71.65150371481263	477.3678184812452	223.7936485855546	253.5741698956906	72.65103573913228	64.16692417849316	23.940842562272426	16.346230070300322	21.45304468227381
2026-04-14	35512	36430	35456	36377	189811	False	35469.2	34085.1	33741.35	32953.566666666666	30438.825	35962.721865133295	33711.045454545456	31459.36904395762	36010.0	35731.0	35468.0	35189.0	34926.0	32851.532132224	89.72332353425668	77.67544365462732	621.9064022334787	303.41619931513947	318.49020291833926	80.04856452939526	69.12201906779191	26.8339486659388	15.32221619903418	21.871209513984976
2026-04-15	36377	37071	36355	36642	140812	True	35794.4	34501.3	33910.25	33055.666666666664	30516.358333333334	36425.08084481689	33853.318181818184	31281.555518819478	37134.0	36864.0	36160.0	35890.0	35186.0	33357.86827635712	90.46545206906285	81.9387797927725	749.2012310737409	392.5732056668598	356.62802540688114	81.82446839941635	70.43477243816245	29.796134251489022	14.598234930847962	22.7542548714167
2026-04-16	37009	37666	37001	37649	219351	False	36339.4	35070.8	34102.65	33175.51666666667	30605.808333333334	37073.608418311895	34050.818181818184	31028.027945324473	37393.5	37000.0	36677.5	36284.0	35961.5	33961.00671766712	93.54015285246994	85.80590414600498	920.7262253950466	498.2038096124972	422.52241578254944	87.22555338670566	74.93419684012828	31.716565245367363	13.607928965916413	23.98275890393136
2026-04-17	37565	37566	36928	37078	263127	False	36641.2	35439.7	34243.4	33285.933333333334	30692.083333333332	37485.912509020025	34224.181818181816	30962.451127343607	38156.25	37981.5	37491.25	37316.5	36826.25	34553.80564284038	92.11418030437369	87.90866286546122	999.0694405995455	598.3769358099069	400.69250478963863	72.05000034615765	68.37794116182283	30.164924142888673	13.43752827128786	25.00994962465801
2026-04-20	37031	37992	37031	37240	255355	False	36997.2	35913.2	34427.45	33394.933333333334	30776.125	37878.326685786225	34380.5	30882.673314213775	37800.5	37397.0	37162.5	36759.0	36524.5	35103.91673998592	89.89242567247204	88.56991713446483	1061.9871227044932	691.0989731888242	370.88814951566906	73.67431229080023	69.22670377095174	31.09428975571159	12.55582360676197	26.257139117713294
2026-04-21	37306	38160	37216	38048	246737	False	37331.4	36400.3	34651.9	33514.566666666666	30861.375	38382.70679528458	34552.545454545456	30722.38411380633	38336.75	37720.5	37375.75	36759.5	36414.75	35654.011726788456	92.16904078096518	89.76962501663162	1163.6350260892286	785.6061837689051	378.0288423203235	80.67586133847273	73.21143779698653	30.23117669663664	11.740862225554686	27.528335373356047
